PRODUCT_COD,PRODUCT_NAME,PRODUCT_VAL,DEP_NAME,DEP_COD,SECTION_NAME,SECTION_COD
101602,Lasanha a Bolonhesa Coberta com Molho Branco e Queijo SADIA 650g,10.90,FRIOS,5,CONGELADOS,7
101676,"Refrigerante SCHWEPPES Citrus Garrafa 1,5 Litros",5.09,BEBIDAS,2,BEBIDAS,4
101728,Cobertura de Chocolate INGREDIENT 240g,9.89,PADARIA,7,DOCES-E-SOBREMESAS,8
101825,Oleo Corporal Avela e Macadamia PHYTOERVAS 175ml,20.90,PERFUMARIA,8,PERFUMARIA,20
101838,Quinua Real em Graos BEST 200g,33.49,MERCEARIA,6,NATURAIS-E-FUNCIONAIS,17
101877,Alho Triturado sem Sal ALHO FREE Pote 400g,14.79,FLV,4,FEIRA,10
101896,Arruda Maco,3.05,MERCEARIA,6,ALIMENTOS,1
101906,Limao Tahiti Pacote 1Kg,4.23,FLV,4,FEIRA,10
101909,Salsichao Liones Fatiado EDER Bandeja 150g,5.39,MERCEARIA,6,MATINAIS,15
101938,Batata Frita Sabor Salsa e Cebola RUFFLES 50g,2.45,MERCEARIA,6,BISCOITOS-E-SNACKS,5
101961,Cafe a Vacuo Torrado e Moido Tradicional 3 CORACOES  Caixa 500g,7.69,BEBIDAS,2,BEBIDAS,4
102016,Cobertura de Chocolate para Sorvete Bazzar 300g,15.25,PADARIA,7,DOCES-E-SOBREMESAS,8
102045,"Coquetel com Uva Passa, Amendoim, Castanha de Caju e Avela Dr. OETKER Pacote 150g ",14.75,MERCEARIA,6,BISCOITOS-E-SNACKS,5
102081,Maca Fuji Bandeja com 1kg,8.47,FLV,4,FEIRA,10
102086,Passata Di Pomodoro RAIOLA Vidro 690g,12.25,MERCEARIA,6,ALIMENTOS,1
102123,Quinua Real em Flocos BEST 120g,23.09,MERCEARIA,6,NATURAIS-E-FUNCIONAIS,17
102134,Canudo Plastico Sanfonado REGINA com 40 Unidades,4.25,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
102136,Refresco em Po FIT Diet de Laranja 10g,1.19,BEBIDAS,2,REFRESCOS,31
102148,Suco Organico de Uva DA CASA Garrafa 500ml,8.89,BEBIDAS,2,BEBIDAS,4
102242,Fondue de Queijo DANUBIO 400g,34.75,PADARIA,7,DOCES-E-SOBREMESAS,8
102284,Limao Siciliano Importado Pacote 1kg,9.53,FLV,4,FEIRA,10
102339,Cereal em Barra Sabor Torta de Limao QUAKER 66g Caixa com 3 Unidades,3.55,MERCEARIA,6,BISCOITOS-E-SNACKS,5
102366,Rosbife Roseder Fatiado EDER Bandeja 200g,5.59,MERCEARIA,6,MATINAIS,15
102379,Shampoo CLEAR Women Renovacao e Anticoceira para Cabelos Normais 200ml,12.82,PERFUMARIA,8,PERFUMARIA,20
102384,Conjuto de Manicure MERHEJE Basic Gratis Depilador Bic,12.75,PERFUMARIA,8,PERFUMARIA,20
102440,Vinho Portugues Tinto Dao D.O.C CLUB DES SOMMELIERS Garrafa 750ml,31.90,BEBIDAS,2,VINHOS,30
102476,Desodorante Antitranspirante Aerosol Dove MEN+CARE Clean Comfort 150ML,14.39,PERFUMARIA,8,DESODORANTES,37
102477,Desodorante Antitranspirante Aerosol Dove MEN+CARE Extra Fresh 89g,14.39,PERFUMARIA,8,DESODORANTES,37
102519,Peito de Peru Defumado Fatiado Vita Light SADIA Bandeja 200g,8.72,MERCEARIA,6,MATINAIS,15
102660,Macarrao Instantaneo NISSIN Turma da Monica Lamen Sabor Tomate Suave 85g,0.99,MERCEARIA,6,MASSAS,14
102722,"Oleo Corporal Abacate, Uva e Amendoa PHYTOERVAS 175ml",20.90,PERFUMARIA,8,PERFUMARIA,20
102758,Quinua Real Farinha BEST 150g,30.49,MERCEARIA,6,NATURAIS-E-FUNCIONAIS,17
102761,Alimento com Soja Cremoso Sabor Pessego Naturis BATAVO 400g,5.19,PADARIA,7,QUEIJOS-E-FRIOS,22
102908,Petit Gateau de Chocolate ALIBEY 200g com 4 Unidades,18.90,PADARIA,7,PADARIA,19
102915,Bateria DURACELL Alcalina 9v,26.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
102976,Presunto Parma de Carne Suina Fatiado SADIA Bandeja 100g,15.16,MERCEARIA,6,MATINAIS,15
103014,Melancia Mini Rei Unidade ,14.48,FLV,4,FEIRA,10
103017,Dill Folhas CIA DAS ERVAS 7g,10.75,FLV,4,FEIRA,10
103034,Cadeado de Segredo Preto PAPAIZ,22.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
103068,Massa Folhada Laminada Congelada AROSA 300g,11.25,FRIOS,5,CONGELADOS,7
103139,Curry CIA DAS ERVAS 20g,14.25,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
103198,Refresco em Po FIT Light de Tangerina 10g,0.69,BEBIDAS,2,REFRESCOS,31
103224,Coador Grande para Cafe LIMPPANO Unidade,5.29,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
103383,Batata Frita Sensacoes Sabor Peito de Peru ELMA CHIPS 45g,3.69,MERCEARIA,6,BISCOITOS-E-SNACKS,5
103432,Caneta Azul BIC Cristal com 4 Unidades,5.49,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
103441,Coxa e Sobrecoxa de Frango Light sem Pele Resfriado Bandeja 1kg,10.59,CARNES,3,AVES,32
103465,Detergente Liquido LIMPOL Cristal 500ml,1.29,MERCEARIA,6,LIMPEZA,12
103472,Shampoo CLEAR Women Renovacao e Anticoceira para Cabelos Normais 400ml,17.09,PERFUMARIA,8,PERFUMARIA,20
103570,Limpador Multi - Uso Classico PRATICE 500ml,2.75,MERCEARIA,6,LIMPEZA,12
103625,File de Peito de Frango Resfriado SEARA Bandeja 620g,8.57,CARNES,3,AVES,32
103649,Queijo Cremoso Tradicional Alouette POLENGHI 100g,7.15,MERCEARIA,6,MATINAIS,15
103698,"Caneta Azul, Vermelha e Preta BIC Cristal com 4 Unidades",5.49,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
103750,Bolo de Fuba Light SUAVIPAN 250g,11.95,PADARIA,7,PADARIA,19
103885,Bio Soja Burguer de Azeitona Verde SAMURAI TOFU 145g com 2 Unidades,10.59,MERCEARIA,6,MATINAIS,15
103910,kit com 2 Cerveja Alema ERDINGER WEISSBRAU 500ml cada com 1 Copo,54.90,BEBIDAS,2,CERVEJAS,29
103929,"Assadeira Retangular Media Marinex SANTA MARINA 2,4 Litros",36.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
103940,Shampoo CLEAR Men Anti Caspa Control Queda 200ml,12.82,PERFUMARIA,8,PERFUMARIA,20
104006,Rolinhos TUBETES Wafer Coberto com Chocolate Caixa 50g,2.29,MERCEARIA,6,BISCOITOS-E-SNACKS,5
104052,Biscoito NABISCO Chocooky Chocolate Pacote 200g,8.39,MERCEARIA,6,BISCOITOS-E-SNACKS,5
104055,Sopinha Infantil de Carne e Legumes NESTLE Pote 170g,5.79,BEBES,1,BEBES,3
104067,Amendoim Torrado e Salgado Dr. OETKER Pacote 200g,8.95,MERCEARIA,6,BISCOITOS-E-SNACKS,5
104111,Po para Maria Mole Sabor Morango Dr. OETKER Caixa 50g,2.89,PADARIA,7,DOCES-E-SOBREMESAS,8
104180,Conjunto com 3 Copos Long Drink Galassia BORMIOLI ROCCO 410ml,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
104212,Pacotinni de Presunto e Queijo MEZZANI 400g,7.55,MERCEARIA,6,MASSAS,14
104230,Limpador para Banheiro VEJA  X-14 sem Cloro Aparelho 500ml,16.25,MERCEARIA,6,LIMPEZA,12
104309,Vinho Portugues Branco Verde CLUB DES SOMMELIERS Garrafa 750ml,30.90,BEBIDAS,2,VINHOS,30
104311,Pao Sirio PITA BREAD Pequeno 200g,4.95,PADARIA,7,PADARIA,19
104402,Bio Soja Burguer de Ervas Finas SAMURAI TOFU 145g com 2 Unidades,10.59,MERCEARIA,6,MATINAIS,15
104418,Vinho Neozelandes Branco Pinot Gris CLUB DES SOMMELIERS Garrafa 750ml,52.90,BEBIDAS,2,VINHOS,30
104440,Vinho Portugues Tinto CLUB DES SOMMELIERS Regional Estremadura Garrafa 750ml,31.90,BEBIDAS,2,VINHOS,30
104471,Refrigerante PEPSI Light Zero de Acucar Lata 350ml,1.59,BEBIDAS,2,BEBIDAS,4
104477,Racao para Caes Adulto Equilibrio Natural PEDIGREE 1kg,15.90,PET-SHOP,9,RACAO,23
104490,Iogurte Liquido com Polpa de Ameixa Zero Gordura ACTIVIA 180g,1.79,MERCEARIA,6,MATINAIS,15
104509,Miniburguer de Tomate Seco SAMURAI TOFU 165g,10.99,MERCEARIA,6,NATURAIS-E-FUNCIONAIS,17
104511,Desentupidor Liquido para Ralos e Vasos Sanitarios DIABO VERDE 1 Litro,17.90,MERCEARIA,6,LIMPEZA,12
104561,Miniburguer de Ervas Finas SAMURAI TOFU 165g,10.99,MERCEARIA,6,NATURAIS-E-FUNCIONAIS,17
104563,Molho Shoyu JIMMI 150ml,3.09,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
104603,Milho Verde BONDUELLE Lata 285g,8.79,MERCEARIA,6,ALIMENTOS,1
104616,Cafe em Graos SANTA LUCIA Especial para Expresso Pacote 500g,17.50,MERCEARIA,6,ALIMENTOS,1
104654,Vinho Neozelandes Tinto Pinot Noir CLUB DES SOMMELIERS Garrafa 750ml.,85.90,BEBIDAS,2,VINHOS,30
104656,Mix de Cereais Trato MAE TERRA 200g,8.55,MERCEARIA,6,MATINAIS,15
104662,Macedonia de Legumes BONDUELLE Lata 265g,8.09,MERCEARIA,6,ALIMENTOS,1
104705,Fecula de Batata YOKI Caixa 200g,5.09,CARNES,3,CARNES,6
104716,Alcaparroes em Vinagre Espanhol LUXEAPERS Vidro 120g,8.39,MERCEARIA,6,ALIMENTOS,1
104749,Asa de Frango Resfriado SEARA Bandeja 620g,5.25,CARNES,3,AVES,32
104754,Eliminador de Odores SANOL Dog Citronela 2 Litros,12.50,PET-SHOP,9,PET-SHOP,21
104778,Creme de Arroz YOKI Caixa 200g,2.09,MERCEARIA,6,ALIMENTOS,1
104796,Cerveja Alema ERDINGER Champ Garrafa 300ml,10.79,BEBIDAS,2,CERVEJAS,29
104891,Iogurte Liquido com Polpa de Morango Zero Gordura ACTIVIA 180g,1.79,MERCEARIA,6,MATINAIS,15
104963,Mostarda Branca em Grao CIA DAS ERVAS 33g,14.25,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
105014,Bisteca Suina Resfriada Bandeja 1kg,13.77,PADARIA,7,PADARIA,19
105035,Escova para Cabelo CONDOR Fernda,32.50,PERFUMARIA,8,PERFUMARIA,20
105052,Espumante Brasileiro MIOLO Brut Garrafa 750ml,42.90,BEBIDAS,2,BEBIDAS,4
105081,Manteiga Extra sem Sal ITAMBE Tablete 200g,4.69,MERCEARIA,6,MATINAIS,15
105092,Achocolatado Light TODDY Pote 380g,8.49,BEBIDAS,2,BEBIDAS,4
105125,Biscoito SVELTE Casadinho de Chocolate Diet Caixa 180g,8.29,MERCEARIA,6,BISCOITOS-E-SNACKS,5
105135,Macarrao Grano Duro Integralli Penne PETYBON Pacote 500g,5.65,MERCEARIA,6,MASSAS,14
105144,Geleia Classico Mirtilo QUEENSBERRY Vidro 320g,16.49,MERCEARIA,6,MATINAIS,15
105254,Cera Liquida BRAVO 2 em 1 Incolor Limpadora 750ml,16.50,MERCEARIA,6,LIMPEZA,12
105296,Vinho Brasileiro Tinto Talento SALTON Garrafa 750ml,76.90,BEBIDAS,2,VINHOS,30
105298,Escova para Cabelo CONDOR Belissima,32.50,PERFUMARIA,8,PERFUMARIA,20
105310,Queijo Minas Frescal FRESCATINO 500g com 2 Unidades,17.50,MERCEARIA,6,MATINAIS,15
105329,Macarrao Grano Duro Integral Espaguete PETYBON Pacote 500g,5.65,MERCEARIA,6,MASSAS,14
105387,Miniburguer de Azeitona Verde SAMURAI TOFU 165g,10.99,MERCEARIA,6,NATURAIS-E-FUNCIONAIS,17
105407,Acendedor Mega Lighter BIC,26.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
105436,Racao para Caes Adultos Racas Pequenas Equilibrio Natural PEDIGREE 3kg,42.90,PET-SHOP,9,RACAO,23
105438,Salsinha HORTA EM CASA Unidade,7.69,MERCEARIA,6,MATINAIS,15
105452,Queijo Mussarela de Bufala para Fatiar ALMEIDA PRADO Bandeja 150g,11.18,MERCEARIA,6,MATINAIS,15
105475,Pao de Iogurte com Cenoura Integral Leve WICKBOLD 370g,5.49,PADARIA,7,PADARIA,19
105495,Mix de Pimentas CIA DAS ERVAS 20g,14.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
105503,Arroz Italiano Carnaroli COLAVITA 1Kg,25.75,MERCEARIA,6,ALIMENTOS,1
105519,Torrada Canapes BAUDUCCO Caixa 110g,3.09,PADARIA,7,PADARIA,19
105535,Cereal Matinal Fibra Mais NESTLE Caixa 350g,16.50,MERCEARIA,6,MATINAIS,15
105553,Formula Infantil Nestogeno 2º Semestre NESTLE Lata 800g,31.59,BEBES,1,LEITE INFANTIL,28
105561,Racao para Gatos Sabor Atum com Salmao SABOR E VIDA 3kg,30.90,PET-SHOP,9,RACAO,23
105588,Sabao em Po MON BIJOU Coco Caixa 500g,9.95,MERCEARIA,6,LIMPEZA,12
105620,Queijo Prato Lanche BALKIS 490g,26.73,PADARIA,7,QUEIJOS-E-FRIOS,22
105680,Pimentao Espanhol Picante CARMENCITA Lata 75g,21.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
105715,Limpador Tira Limo X-14 VEJA Aparelho 500ml,15.75,MERCEARIA,6,LIMPEZA,12
105736,Suco de Uva SUPER BOM Garrafa 1 Litro,8.45,BEBIDAS,2,BEBIDAS,4
105770,Cerveja HEINEKEN Garrafa 600ml,4.49,BEBIDAS,2,CERVEJAS,29
105789,Inseticida Aerossol Fort FORT Acao Total 300ml,5.59,MERCEARIA,6,LIMPEZA,12
105794,Filtro para Cafe Permanente COA FACIL Nº 103,7.39,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
105822,Alvejante sem Cloro VANISH Branqueador White Refil 500ml,6.29,MERCEARIA,6,LIMPEZA,12
105837,Formula Infantil Nan Pro 2 NESTLE Lata 800g,46.40,BEBES,1,BEBES,3
105917,Racao para Gatos Sabor Atum e Salmao SABOR E VIDA 1kg,12.90,PET-SHOP,9,RACAO,23
105933,Inseticida Aerossol FORT Mata Baratas e Formigas 300ml,5.59,MERCEARIA,6,LIMPEZA,12
105935,Lava Roupas Liquido MON BIJOU Coco 500ml,6.49,MERCEARIA,6,LIMPEZA,12
105955,Coxao Mole (Cha de Dentro) em Cubo para Molho Bandeja 500g,17.22,CARNES,3,CARNES,6
105961,Diet Shake Sabor Morango Crocante NUTRILATINA 400g,33.50,BEBIDAS,2,BEBIDAS,4
105982,Petit Suisse com Polpa de Morango Vigorzinho VIGOR 360g,5.59,MERCEARIA,6,MATINAIS,15
106006,Inseticida Aerossol FORT Multi 300ml,2.79,MERCEARIA,6,LIMPEZA,12
106045,Queijo Provolone TANIA  F-5 Pedaco 200g,16.47,MERCEARIA,6,MATINAIS,15
106047,Pimentao em Po Espanhol Doce CARMENCITA Lata 75g Gratis +25%,23.50,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
106062,Refrigerante FANTA Laranja Garrafa 600ml,2.99,BEBIDAS,2,BEBIDAS,4
106116,Cera Liquida POLIFLOR Maximo Brilho Vermelho 750ml,10.90,MERCEARIA,6,LIMPEZA,12
106175,Suco de Manga Superbom FRUTTS Garrafa 1 Litro,10.90,BEBIDAS,2,BEBIDAS,4
106195,Leite Fermentado Sabor Morango BATAVIA 480g com 6 Unidades,4.39,MERCEARIA,6,MATINAIS,15
106358,Formula Infantil Nestogeno 1 NESTLE Lata 800g,35.89,BEBES,1,LEITE INFANTIL,28
106363,Bolinho Meio Amargo PARMALAT Especialat 117g,4.88,PADARIA,7,PADARIA,19
106415,Bucho (Dobradinha) Fatiado Bandeja 500g,8.79,CARNES,3,CARNES,6
106429,"Assadeira Oval Pequena Marinex SANTA MARINA 2,4 Litros",27.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
106487,Cafe Vacuo Expresso Segafredo Zanetti CASA 500g,7.49,BEBIDAS,2,BEBIDAS,4
106501,Coalhada Parcialmente Desnatada VIGOR 170g,1.79,MERCEARIA,6,MATINAIS,15
106522,Faux de File Bovino Resfriado Bandeja 1kg,37.99,CARNES,3,BOVINOS,34
106572,Leite Fermentado Desnatado Adocado YAKULT 480g,5.79,MERCEARIA,6,MATINAIS,15
106669,Palmito Pupunha CULTIVERDE Vidro 90g,6.47,MERCEARIA,6,ALIMENTOS,1
106701,Espumante Rose Demi Sec CHANDON Passion Garrafa 750ml,79.90,BEBIDAS,2,BEBIDAS,4
106757,Creme Dental COLGATE Total 12 Advanced 90g,3.80,PERFUMARIA,8,HIGIENE BUCAL,39
106762,Odorizador de Ambientes GLADE Toque de Frescor Neutra Fresh Refil 12ml,3.09,MERCEARIA,6,LIMPEZA,12
106766,Essencia de Amendoa Dr. OETKER Vidro 30ml,8.39,PADARIA,7,DOCES-E-SOBREMESAS,8
106853,Pistache Torrado e Salgado 200g,21.18,FLV,4,FEIRA,10
106898,Desodorante Aerosol NIVEA For Men Fresh 150ml,11.89,PERFUMARIA,8,DESODORANTES,37
106957,Iogurte com Polpa de Coco ATI LATTE 180g,1.55,MERCEARIA,6,MATINAIS,15
106965,Figado Bovino Resfriado Bandeja 500g,5.29,CARNES,3,BOVINOS,34
106969,Cafe a Vacuo Torrado e Moido INTERMEZZO Pacote 500g,7.49,BEBIDAS,2,BEBIDAS,4
107003,"File Mignon Bovino Extra Limpo Resfriado Bandeja 1,5 Kg",102.36,CARNES,3,BOVINOS,34
107013,Vinho Chileno Tinto Ventisquero Clasico Cabernet Sauvignon Garrafa 750ml,25.90,BEBIDAS,2,VINHOS,30
107047,Macarrao Italiano Spaghettini Nº 3 BARILLA 500g,4.99,MERCEARIA,6,MASSAS,14
107067,Macarrao Grano Duro Fusilli PETYBON Pacote 500g,5.65,MERCEARIA,6,MASSAS,14
107136,Desodorante Roll On NIVEA For Men 50ml,7.09,PERFUMARIA,8,DESODORANTES,37
107174,Adocante Liquido ADOCYL 100ml,3.29,MERCEARIA,6,ALIMENTOS,1
107186,Ovos Vermelho Grandes Caipira LABEL ROUGE Bandeja com 6 Unidades,6.19,MERCEARIA,6,ALIMENTOS,1
107226,Alimento Nutritivo Sabor Chocolate SUSTAGEN Kids Sache 190g,11.65,BEBES,1,BEBES,3
107287,Iogurte Integral Natural ATILATTE 180g,1.55,MERCEARIA,6,MATINAIS,15
107321,Palmito Pupunha CULTIVERDE Vidro 270g,14.32,MERCEARIA,6,ALIMENTOS,1
107347,Amido de Milho MAIZENA Caixa 500g,6.89,MERCEARIA,6,MATINAIS,15
107355,Rodo Vai e Vem BETTANIN 39cm,16.50,MERCEARIA,6,LIMPEZA,12
107366,Shampoo Infantil Tradicional JOHNSONS Baby 750ml,20.52,BEBES,1,BEBES,3
107437,Goiabada Light Cremosa NHA TUCA 700g,19.50,PADARIA,7,DOCES-E-SOBREMESAS,8
107443,Oleo de Peroba Lavanda KING Frasco 200ml,9.59,MERCEARIA,6,LIMPEZA,12
107491,Chocolate Caramelo TWIX 45g,1.79,PADARIA,7,DOCES-E-SOBREMESAS,8
107587,Desodorizador de Sanitario HARPIC Bloco Higienico Pinho 26g com 20% de Desconto,4.15,MERCEARIA,6,LIMPEZA,12
107594,"Racao para Caes Adultos Racas Pequenas Equilibrio Natural PEDIGREE 10,1kg",94.90,PET-SHOP,9,RACAO,23
107614,Sorvete de Baunilha HAAGEN DAZS Pote 473ml,25.90,FRIOS,5,SORVETES,36
107648,Torrada Integral Light 10 Graos WICKBOLD 140g,3.85,PADARIA,7,PADARIA,19
107679,Enxague Bucal LISTERINE Cool Mint 250ml,11.59,PERFUMARIA,8,PERFUMARIA,20
107688,Protetor Diario CAREFREE Original Frescor Diario com 40 Unidades,10.28,PERFUMARIA,8,PERFUMARIA,20
107706,Flor do Sal com Alecrim CIA DAS ERVAS 100g,12.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
107717,Queijo Mussarela Cerejinha BUFALO DOURADO 250g,24.50,MERCEARIA,6,MATINAIS,15
107822,Flor de Sal com  Manjericao CIA DAS ERVAS 100g,12.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
107905,Vinho Chileno Tinto TRIO reserva Merlot Garrafa 750ml,52.25,BEBIDAS,2,VINHOS,30
107912,Rabada em Pedacos Bandeja 1kg,20.89,CARNES,3,CARNES,6
107916,Biscoito PIRAQUE Cream Cracker Integral Pacote 240g,3.39,MERCEARIA,6,BISCOITOS-E-SNACKS,5
107927,Pastilha de Menta TIC TAC Refil 16g,1.75,MERCEARIA,6,MASSAS,14
107941,Pizza de Mussarela SEARA 440g,9.55,FRIOS,5,CONGELADOS,7
107991,Cha de Camomila CHINATOWN Pacote 20g,6.09,BEBIDAS,2,BEBIDAS,4
108040,Salgadinho de Trigo Baconzitos ELMAS CHIPS 110g,5.85,MERCEARIA,6,BISCOITOS-E-SNACKS,5
108048,Io Io NUTRICREM Sabor Chocolate e Chocolate Branco 180g,4.89,PADARIA,7,DOCES-E-SOBREMESAS,8
108095,Manteiga Italiana SORESINA Lata 250g,18.75,MERCEARIA,6,MATINAIS,15
108117,Cafe Expresso Torrado e Moido BRAVO 140g Caixa com 20 Saches,20.29,MERCEARIA,6,ALIMENTOS,1
108134,Biscoito PIRAQUE Maria Pacote 200g,3.49,MERCEARIA,6,BISCOITOS-E-SNACKS,5
108149,Sabonete de Glicerina PHEBO Amazonian 90g,2.35,PERFUMARIA,8,PERFUMARIA,20
108182,Copo Descartavel Baloes REGINA 200ml com 8 Unidades,4.15,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
108184,Alcool Solido Acendedor para Carvao e Lenha LUMIX Pote 170g,9.99,MERCEARIA,6,LIMPEZA,12
108190,Vinho Chileno Tinto MARQUES DE CASA CONCHA Merlot Garrafa 750ml,98.09,BEBIDAS,2,VINHOS,30
108214,Queijo Mussarela TIROLEZ Fatiado Bandeja 150g,6.82,MERCEARIA,6,MATINAIS,15
108227,Pizza de 4 Queijos SEARA 460g,10.90,FRIOS,5,CONGELADOS,7
108228,Iogurte Liquido com Aveia ACTIVIA 180g,1.79,MERCEARIA,6,MATINAIS,15
108229,Vinho Argentino Tinto Cabernet Sauvignon MICHEL TORINO Garrafa 750ml,29.90,BEBIDAS,2,VINHOS,30
108261,Macarrao Grano Duro Espaguete PETYBON Pacote 500g,5.35,MERCEARIA,6,MASSAS,14
108264,Queijo Prato TIROLEZ Fatiado Bandeja 150g,5.39,MERCEARIA,6,MATINAIS,15
108313,Chocolate ao Leite para Cobertura Diet NESTLE Barra 500g,31.50,PADARIA,7,DOCES-E-SOBREMESAS,8
108401,Bloqueador Solar SUNDOWN Fator 60 120ml,43.90,PERFUMARIA,8,PROTETORES SOLARES,38
108445,Doce de Abobora NHA TUCA 700g,14.25,PADARIA,7,DOCES-E-SOBREMESAS,8
108484,Biscoito PIRAQUE Queijinho Pacote 100g,2.99,MERCEARIA,6,BISCOITOS-E-SNACKS,5
108504,Formula Infantil Aptamil sem Lactose DANONE Lata 400g,66.29,BEBES,1,BEBES,3
108510,Pimenta Jalapenos CIA DAS ERVAS Vidro 130g,15.75,MERCEARIA,6,ALIMENTOS,1
108512,Pasta de Pimenta Vermelha CIA DAS ERVAS 130g,14.75,MERCEARIA,6,MATINAIS,15
108533,Pastilha de Laranja TIC TAC Refil 16g,1.69,MERCEARIA,6,MASSAS,14
108543,Melao Amarelo Nacional Unidade,12.06,FLV,4,FEIRA,10
108652,Refrigerante SCHWEPPES Citrus Garrafa 250ml,4.09,BEBIDAS,2,BEBIDAS,4
108704,Creme Dental CLOSE UP Triple Menta 90g,1.75,PERFUMARIA,8,HIGIENE BUCAL,39
108709,Aparelho de Barbear BIC Sensitive Shaver com 2 Unidades,2.95,PERFUMARIA,8,PERFUMARIA,20
108758,Tempero para Paella CARMENCITA Caixa 20g,19.59,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
108806,Pimenta Malagueta KENKO Vidro 30g,6.29,MERCEARIA,6,ALIMENTOS,1
108835,Vodka Francesa CIROC Garrafa 750ml,149.90,BEBIDAS,2,BEBIDAS,4
108874,Creme Dental CLOSE UP Triple Hortela 90g,1.75,PERFUMARIA,8,HIGIENE BUCAL,39
108894,Paninis DULCA 210g,10.90,MERCEARIA,6,LIMPEZA,12
108930,Molho de Tomate LA PASTINA Vidro 690g,9.99,MERCEARIA,6,ALIMENTOS,1
108942,Fio Dental ORAL B Essential Floss com Cera 50m,10.25,PERFUMARIA,8,HIGIENE BUCAL,39
108974,Suplemento de Vitaminas HILINE Yakult Garrafa 100ml,2.09,BEBIDAS,2,BEBIDAS,4
109000,Funil Pequeno PLASUTIL,4.49,PADARIA,7,QUEIJOS-E-FRIOS,22
109066,Paprica Picante CIA DAS ERVAS 28g,13.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
109071,Desodorante Roll On REXONA Men V8 50ml,7.25,PERFUMARIA,8,DESODORANTES,37
109074,"Granola a Base de Aveia , Banana e Mel FEINKOST Pacote 250g",6.89,PADARIA,7,DOCES-E-SOBREMESAS,8
109088,Presunto Defumado KASSEL Fatiado 150g,5.87,MERCEARIA,6,MATINAIS,15
109101,Escova Dental Media COLGATE Extra Clean,6.39,PERFUMARIA,8,HIGIENE BUCAL,39
109137,Granola Light a Base de Aveia e Frutas FEINKOST Pacote 250g,7.45,MERCEARIA,6,MATINAIS,15
109209,Feijao Carioca Tipo 1 KICALDO Pacote 1kg,4.58,MERCEARIA,6,ALIMENTOS,1
109232,Cappuccino de Chocolate Classic NESCAFE Lata 200g,6.99,MERCEARIA,6,MATINAIS,15
109301,Farinha de Mandioca Biju Temperada Sabor Cebola e Alho DEUSA Pacote 250g,2.99,MERCEARIA,6,ALIMENTOS,1
109438,Gel Dental CLOSE UP Eucalipto Mint 90g,2.25,PERFUMARIA,8,HIGIENE BUCAL,39
109524,Granola Integral Tradicional FEINKOST 250g,6.89,MERCEARIA,6,MATINAIS,15
109571,Iogurte com Polpa de Morango ATI LATTE 180g,1.55,MERCEARIA,6,MATINAIS,15
109607,Sabonete PALMOLIVE Suave com Lanolina 90g,1.15,PERFUMARIA,8,PERFUMARIA,20
109626,Cera Liquida BRAVO Classic Incolor Refil 500ml,6.55,MERCEARIA,6,LIMPEZA,12
109744,Cerveja BADEN BADEN Red Ale Garrafa 600ml,16.55,BEBIDAS,2,CERVEJAS,29
109804,Sorvete Carioca KIBON Pote 2 Litros,18.50,FRIOS,5,SORVETES,36
109851,Queijo Mussarela Lanche BALKIS Pedaco 450g,24.88,MERCEARIA,6,MATINAIS,15
109853,Desodorante Antitranspirante Aerosol REXONA Women Bamboo 175ml,11.49,PERFUMARIA,8,DESODORANTES,37
109875,"Suco Concentrado AURORA de Uva Garrafa 1,5 Litros",12.90,FRIOS,5,CONGELADOS,7
109892,Iogurte Liquido com Polpa de Morango DANONINHO 900g,8.55,MERCEARIA,6,MATINAIS,15
109894,Sabonete Esfoliante CLEAN & CLEAR Anti Cravos 80g,6.39,PERFUMARIA,8,PERFUMARIA,20
109983,Vinho Argentino Branco Chardonnay LATITUDE 33 Garrafa 750ml,34.90,BEBIDAS,2,VINHOS,30
110122,Molho para Salada Rose HELLMANN´S 236ml,8.99,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
110131,Geleia de Cereja QUEENSBERRY Vidro 320g,16.15,MERCEARIA,6,MATINAIS,15
