STORE_CODE,DATE,SALES_VALUE,SALES_QTY
1,2015-07-25,133890.47,8687
10,2015-07-25,76172.35,5244
11,2015-07-25,75343.66,5117
12,2015-07-25,75343.66,5117
13,2015-07-25,133890.47,8687
14,2015-07-25,133890.47,8687
15,2015-07-25,133890.47,8687
16,2015-07-25,133890.47,8687
17,2015-07-25,63938.7,4760
18,2015-07-25,63938.7,4760
19,2015-07-25,63938.7,4760
20,2015-07-25,63938.7,4760
3,2015-07-25,133890.47,8687
4,2015-07-25,133890.47,8687
5,2015-07-25,133890.47,8687
6,2015-07-25,133890.47,8687
7,2015-07-25,133890.47,8687
8,2015-07-25,133890.47,8687
9,2015-07-25,77357.35,5374
1,2015-07-26,118138.65,7665
10,2015-07-26,67208.25,4625
11,2015-07-26,66479.7,4515
12,2015-07-26,66479.7,4515
13,2015-07-26,118138.65,7665
14,2015-07-26,118138.65,7665
15,2015-07-26,118138.65,7665
16,2015-07-26,118138.65,7665
17,2015-07-26,56416.5,4200
18,2015-07-26,56416.5,4200
19,2015-07-26,56416.5,4200
20,2015-07-26,56416.5,4200
3,2015-07-26,118138.65,7665
4,2015-07-26,118138.65,7665
5,2015-07-26,118138.65,7665
6,2015-07-26,118138.65,7665
7,2015-07-26,118138.65,7665
8,2015-07-26,118138.65,7665
9,2015-07-26,68252.25,4740
1,2015-07-27,122639.17,7957
10,2015-07-27,69768.85,4802
11,2015-07-27,69012.26,4687
12,2015-07-27,69012.26,4687
13,2015-07-27,122639.17,7957
14,2015-07-27,122639.17,7957
15,2015-07-27,122639.17,7957
16,2015-07-27,122639.17,7957
17,2015-07-27,58565.7,4360
18,2015-07-27,58565.7,4360
19,2015-07-27,58565.7,4360
20,2015-07-27,58565.7,4360
3,2015-07-27,122639.17,7957
4,2015-07-27,122639.17,7957
5,2015-07-27,122639.17,7957
6,2015-07-27,122639.17,7957
7,2015-07-27,122639.17,7957
8,2015-07-27,122639.17,7957
9,2015-07-27,70851.85,4922
1,2015-07-28,222775.74,14454
10,2015-07-28,126743.7,8723
11,2015-07-28,125361.72,8514
12,2015-07-28,125361.72,8514
13,2015-07-28,222775.74,14454
14,2015-07-28,222775.74,14454
15,2015-07-28,222775.74,14454
16,2015-07-28,222775.74,14454
17,2015-07-28,106385.4,7920
18,2015-07-28,106385.4,7920
19,2015-07-28,106385.4,7920
20,2015-07-28,106385.4,7920
3,2015-07-28,222775.74,14454
4,2015-07-28,222775.74,14454
5,2015-07-28,222775.74,14454
6,2015-07-28,222775.74,14454
7,2015-07-28,222775.74,14454
8,2015-07-28,222775.74,14454
9,2015-07-28,128717.7,8941
1,2015-07-29,176645.41,11461
10,2015-07-29,100495.05,6916
11,2015-07-29,99402.98,6751
12,2015-07-29,99402.98,6751
13,2015-07-29,176645.41,11461
14,2015-07-29,176645.41,11461
15,2015-07-29,176645.41,11461
16,2015-07-29,176645.41,11461
17,2015-07-29,84356.1,6280
18,2015-07-29,84356.1,6280
19,2015-07-29,84356.1,6280
20,2015-07-29,84356.1,6280
3,2015-07-29,176645.41,11461
4,2015-07-29,176645.41,11461
5,2015-07-29,176645.41,11461
6,2015-07-29,176645.41,11461
7,2015-07-29,176645.41,11461
8,2015-07-29,176645.41,11461
9,2015-07-29,102056.05,7090
1,2015-07-30,176645.41,11461
10,2015-07-30,100498.05,6916
11,2015-07-30,99402.98,6751
12,2015-07-30,99402.98,6751
13,2015-07-30,176645.41,11461
14,2015-07-30,176645.41,11461
15,2015-07-30,176645.41,11461
16,2015-07-30,176645.41,11461
17,2015-07-30,84356.1,6280
18,2015-07-30,84356.1,6280
19,2015-07-30,84356.1,6280
20,2015-07-30,84356.1,6280
3,2015-07-30,176645.41,11461
4,2015-07-30,176645.41,11461
5,2015-07-30,176645.41,11461
6,2015-07-30,176645.41,11461
7,2015-07-30,176645.41,11461
8,2015-07-30,176645.41,11461
9,2015-07-30,102062.05,7090
1,2015-07-31,149642.29,9709
10,2015-07-31,85143.45,5860
11,2015-07-31,84207.62,5719
12,2015-07-31,84207.62,5719
13,2015-07-31,149642.29,9709
14,2015-07-31,149642.29,9709
15,2015-07-31,149642.29,9709
16,2015-07-31,149642.29,9709
17,2015-07-31,71460.9,5320
18,2015-07-31,71460.9,5320
19,2015-07-31,71460.9,5320
20,2015-07-31,71460.9,5320
3,2015-07-31,149642.29,9709
4,2015-07-31,149642.29,9709
5,2015-07-31,149642.29,9709
6,2015-07-31,149642.29,9709
7,2015-07-31,149642.29,9709
8,2015-07-31,149642.29,9709
9,2015-07-31,86472.45,6007
1,2015-08-01,120388.91,7811
10,2015-08-01,68491.55,4715
11,2015-08-01,67745.98,4601
12,2015-08-01,67745.98,4601
13,2015-08-01,120388.91,7811
14,2015-08-01,120388.91,7811
15,2015-08-01,120388.91,7811
16,2015-08-01,120388.91,7811
17,2015-08-01,57491.1,4280
18,2015-08-01,57491.1,4280
19,2015-08-01,57491.1,4280
20,2015-08-01,57491.1,4280
3,2015-08-01,120388.91,7811
4,2015-08-01,120388.91,7811
5,2015-08-01,120388.91,7811
6,2015-08-01,120388.91,7811
7,2015-08-01,120388.91,7811
8,2015-08-01,120388.91,7811
9,2015-08-01,69556.55,4833
1,2015-08-02,113638.13,7373
10,2015-08-02,64647.65,4450
11,2015-08-02,63947.14,4343
12,2015-08-02,63947.14,4343
13,2015-08-02,113638.13,7373
14,2015-08-02,113638.13,7373
15,2015-08-02,113638.13,7373
16,2015-08-02,113638.13,7373
17,2015-08-02,54267.3,4040
18,2015-08-02,54267.3,4040
19,2015-08-02,54267.3,4040
20,2015-08-02,54267.3,4040
3,2015-08-02,113638.13,7373
4,2015-08-02,113638.13,7373
5,2015-08-02,113638.13,7373
6,2015-08-02,113638.13,7373
7,2015-08-02,113638.13,7373
8,2015-08-02,113638.13,7373
9,2015-08-02,65651.65,4560
1,2015-08-03,122639.17,7957
10,2015-08-03,69775.85,4802
11,2015-08-03,69012.26,4687
12,2015-08-03,69012.26,4687
13,2015-08-03,122639.17,7957
14,2015-08-03,122639.17,7957
15,2015-08-03,122639.17,7957
16,2015-08-03,122639.17,7957
17,2015-08-03,58565.7,4360
18,2015-08-03,58565.7,4360
19,2015-08-03,58565.7,4360
20,2015-08-03,58565.7,4360
3,2015-08-03,122639.17,7957
4,2015-08-03,122639.17,7957
5,2015-08-03,122639.17,7957
6,2015-08-03,122639.17,7957
7,2015-08-03,122639.17,7957
8,2015-08-03,122639.17,7957
9,2015-08-03,70863.85,4922
1,2015-08-04,229526.52,14892
10,2015-08-04,130598.6,8989
11,2015-08-04,129160.56,8772
12,2015-08-04,129160.56,8772
13,2015-08-04,229526.52,14892
14,2015-08-04,229526.52,14892
15,2015-08-04,229526.52,14892
16,2015-08-04,229526.52,14892
17,2015-08-04,109609.2,8160
18,2015-08-04,109609.2,8160
19,2015-08-04,109609.2,8160
20,2015-08-04,109609.2,8160
3,2015-08-04,229526.52,14892
4,2015-08-04,229526.52,14892
5,2015-08-04,229526.52,14892
6,2015-08-04,229526.52,14892
7,2015-08-04,229526.52,14892
8,2015-08-04,229526.52,14892
9,2015-08-04,132639.6,9213
1,2015-08-05,183396.19,11899
10,2015-08-05,104345.95,7182
11,2015-08-05,103201.82,7009
12,2015-08-05,103201.82,7009
13,2015-08-05,183396.19,11899
14,2015-08-05,183396.19,11899
15,2015-08-05,183396.19,11899
16,2015-08-05,183396.19,11899
17,2015-08-05,87579.9,6520
18,2015-08-05,87579.9,6520
19,2015-08-05,87579.9,6520
20,2015-08-05,87579.9,6520
3,2015-08-05,183396.19,11899
4,2015-08-05,183396.19,11899
5,2015-08-05,183396.19,11899
6,2015-08-05,183396.19,11899
7,2015-08-05,183396.19,11899
8,2015-08-05,183396.19,11899
9,2015-08-05,105975.95,7362
1,2015-08-06,182271.06,11826
10,2015-08-06,103707.3,7136
11,2015-08-06,102568.68,6966
12,2015-08-06,102568.68,6966
13,2015-08-06,182271.06,11826
14,2015-08-06,182271.06,11826
15,2015-08-06,182271.06,11826
16,2015-08-06,182271.06,11826
17,2015-08-06,87042.6,6480
18,2015-08-06,87042.6,6480
19,2015-08-06,87042.6,6480
20,2015-08-06,87042.6,6480
3,2015-08-06,182271.06,11826
4,2015-08-06,182271.06,11826
5,2015-08-06,182271.06,11826
6,2015-08-06,182271.06,11826
7,2015-08-06,182271.06,11826
8,2015-08-06,182271.06,11826
9,2015-08-06,105327.3,7315
1,2015-08-07,149642.29,9709
10,2015-08-07,85147.45,5860
11,2015-08-07,84207.62,5719
12,2015-08-07,84207.62,5719
13,2015-08-07,149642.29,9709
14,2015-08-07,149642.29,9709
15,2015-08-07,149642.29,9709
16,2015-08-07,149642.29,9709
17,2015-08-07,71460.9,5320
18,2015-08-07,71460.9,5320
19,2015-08-07,71460.9,5320
20,2015-08-07,71460.9,5320
3,2015-08-07,149642.29,9709
4,2015-08-07,149642.29,9709
5,2015-08-07,149642.29,9709
6,2015-08-07,149642.29,9709
7,2015-08-07,149642.29,9709
8,2015-08-07,149642.29,9709
9,2015-08-07,86479.45,6007
1,2015-08-08,112513.0,7300
10,2015-08-08,64016.0,4405
11,2015-08-08,63314.0,4300
12,2015-08-08,63314.0,4300
13,2015-08-08,112513.0,7300
14,2015-08-08,112513.0,7300
15,2015-08-08,112513.0,7300
16,2015-08-08,112513.0,7300
17,2015-08-08,53730.0,4000
18,2015-08-08,53730.0,4000
19,2015-08-08,53730.0,4000
20,2015-08-08,53730.0,4000
3,2015-08-08,112513.0,7300
4,2015-08-08,112513.0,7300
5,2015-08-08,112513.0,7300
6,2015-08-08,112513.0,7300
7,2015-08-08,112513.0,7300
8,2015-08-08,112513.0,7300
9,2015-08-08,65014.0,4514
1,2015-08-09,104637.09,6789
10,2015-08-09,59546.45,4099
11,2015-08-09,58882.02,3999
12,2015-08-09,58882.02,3999
13,2015-08-09,104637.09,6789
14,2015-08-09,104637.09,6789
15,2015-08-09,104637.09,6789
16,2015-08-09,104637.09,6789
17,2015-08-09,49968.9,3720
18,2015-08-09,49968.9,3720
19,2015-08-09,49968.9,3720
20,2015-08-09,49968.9,3720
3,2015-08-09,104637.09,6789
4,2015-08-09,104637.09,6789
5,2015-08-09,104637.09,6789
6,2015-08-09,104637.09,6789
7,2015-08-09,104637.09,6789
8,2015-08-09,104637.09,6789
9,2015-08-09,60481.45,4201
1,2015-08-10,121514.04,7884
10,2015-08-10,69147.2,4758
11,2015-08-10,68379.12,4644
12,2015-08-10,68379.12,4644
13,2015-08-10,121514.04,7884
14,2015-08-10,121514.04,7884
15,2015-08-10,121514.04,7884
16,2015-08-10,121514.04,7884
17,2015-08-10,58028.4,4320
18,2015-08-10,58028.4,4320
19,2015-08-10,58028.4,4320
20,2015-08-10,58028.4,4320
3,2015-08-10,121514.04,7884
4,2015-08-10,121514.04,7884
5,2015-08-10,121514.04,7884
6,2015-08-10,121514.04,7884
7,2015-08-10,121514.04,7884
8,2015-08-10,121514.04,7884
9,2015-08-10,70230.2,4877
1,2015-08-11,237402.43,15403
10,2015-08-11,135065.15,9294
11,2015-08-11,133592.54,9073
12,2015-08-11,133592.54,9073
13,2015-08-11,237402.43,15403
14,2015-08-11,237402.43,15403
15,2015-08-11,237402.43,15403
16,2015-08-11,237402.43,15403
17,2015-08-11,113370.3,8440
18,2015-08-11,113370.3,8440
19,2015-08-11,113370.3,8440
20,2015-08-11,113370.3,8440
3,2015-08-11,237402.43,15403
4,2015-08-11,237402.43,15403
5,2015-08-11,237402.43,15403
6,2015-08-11,237402.43,15403
7,2015-08-11,237402.43,15403
8,2015-08-11,237402.43,15403
9,2015-08-11,137168.15,9528
1,2015-08-12,196897.75,12775
10,2015-08-12,112025.75,7710
11,2015-08-12,110799.5,7525
12,2015-08-12,110799.5,7525
13,2015-08-12,196897.75,12775
14,2015-08-12,196897.75,12775
15,2015-08-12,196897.75,12775
16,2015-08-12,196897.75,12775
17,2015-08-12,94027.5,7000
18,2015-08-12,94027.5,7000
19,2015-08-12,94027.5,7000
20,2015-08-12,94027.5,7000
3,2015-08-12,196897.75,12775
4,2015-08-12,196897.75,12775
5,2015-08-12,196897.75,12775
6,2015-08-12,196897.75,12775
7,2015-08-12,196897.75,12775
8,2015-08-12,196897.75,12775
9,2015-08-12,113772.75,7902
1,2015-08-13,175520.28,11388
10,2015-08-13,99847.4,6871
11,2015-08-13,98769.84,6708
12,2015-08-13,98769.84,6708
13,2015-08-13,175520.28,11388
14,2015-08-13,175520.28,11388
15,2015-08-13,175520.28,11388
16,2015-08-13,175520.28,11388
17,2015-08-13,83818.8,6240
18,2015-08-13,83818.8,6240
19,2015-08-13,83818.8,6240
20,2015-08-13,83818.8,6240
3,2015-08-13,175520.28,11388
4,2015-08-13,175520.28,11388
5,2015-08-13,175520.28,11388
6,2015-08-13,175520.28,11388
7,2015-08-13,175520.28,11388
8,2015-08-13,175520.28,11388
9,2015-08-13,101395.4,7042
1,2015-08-14,146266.9,9490
10,2015-08-14,83226.5,5729
11,2015-08-14,82308.2,5590
12,2015-08-14,82308.2,5590
13,2015-08-14,146266.9,9490
14,2015-08-14,146266.9,9490
15,2015-08-14,146266.9,9490
16,2015-08-14,146266.9,9490
17,2015-08-14,69849.0,5200
18,2015-08-14,69849.0,5200
19,2015-08-14,69849.0,5200
20,2015-08-14,69849.0,5200
3,2015-08-14,146266.9,9490
4,2015-08-14,146266.9,9490
5,2015-08-14,146266.9,9490
6,2015-08-14,146266.9,9490
7,2015-08-14,146266.9,9490
8,2015-08-14,146266.9,9490
9,2015-08-14,84528.5,5871
1,2015-08-15,114763.26,7446
10,2015-08-15,65289.3,4493
11,2015-08-15,64580.28,4386
12,2015-08-15,64580.28,4386
13,2015-08-15,114763.26,7446
14,2015-08-15,114763.26,7446
15,2015-08-15,114763.26,7446
16,2015-08-15,114763.26,7446
17,2015-08-15,54804.6,4080
18,2015-08-15,54804.6,4080
19,2015-08-15,54804.6,4080
20,2015-08-15,54804.6,4080
3,2015-08-15,114763.26,7446
4,2015-08-15,114763.26,7446
5,2015-08-15,114763.26,7446
6,2015-08-15,114763.26,7446
7,2015-08-15,114763.26,7446
8,2015-08-15,114763.26,7446
9,2015-08-15,66304.3,4606
1,2015-08-16,109137.61,7081
10,2015-08-16,62100.05,4274
11,2015-08-16,61414.58,4171
12,2015-08-16,61414.58,4171
13,2015-08-16,109137.61,7081
14,2015-08-16,109137.61,7081
15,2015-08-16,109137.61,7081
16,2015-08-16,109137.61,7081
17,2015-08-16,52118.1,3880
18,2015-08-16,52118.1,3880
19,2015-08-16,52118.1,3880
20,2015-08-16,52118.1,3880
3,2015-08-16,109137.61,7081
4,2015-08-16,109137.61,7081
5,2015-08-16,109137.61,7081
6,2015-08-16,109137.61,7081
7,2015-08-16,109137.61,7081
8,2015-08-16,109137.61,7081
9,2015-08-16,63070.05,4381
1,2015-08-17,136140.73,8833
10,2015-08-17,77464.65,5332
11,2015-08-17,76609.94,5203
12,2015-08-17,76609.94,5203
13,2015-08-17,136140.73,8833
14,2015-08-17,136140.73,8833
15,2015-08-17,136140.73,8833
16,2015-08-17,136140.73,8833
17,2015-08-17,65013.3,4840
18,2015-08-17,65013.3,4840
19,2015-08-17,65013.3,4840
20,2015-08-17,65013.3,4840
3,2015-08-17,136140.73,8833
4,2015-08-17,136140.73,8833
5,2015-08-17,136140.73,8833
6,2015-08-17,136140.73,8833
7,2015-08-17,136140.73,8833
8,2015-08-17,136140.73,8833
9,2015-08-17,78674.65,5464
1,2015-08-18,213774.7,13870
10,2015-08-18,121651.5,8372
11,2015-08-18,120296.6,8170
12,2015-08-18,120296.6,8170
13,2015-08-18,213774.7,13870
14,2015-08-18,213774.7,13870
15,2015-08-18,213774.7,13870
16,2015-08-18,213774.7,13870
17,2015-08-18,102087.0,7600
18,2015-08-18,102087.0,7600
19,2015-08-18,102087.0,7600
20,2015-08-18,102087.0,7600
3,2015-08-18,213774.7,13870
4,2015-08-18,213774.7,13870
5,2015-08-18,213774.7,13870
6,2015-08-18,213774.7,13870
7,2015-08-18,213774.7,13870
8,2015-08-18,213774.7,13870
9,2015-08-18,123562.5,8582
1,2015-08-19,177770.54,11534
10,2015-08-19,101147.7,6962
11,2015-08-19,100036.12,6794
12,2015-08-19,100036.12,6794
13,2015-08-19,177770.54,11534
14,2015-08-19,177770.54,11534
15,2015-08-19,177770.54,11534
16,2015-08-19,177770.54,11534
17,2015-08-19,84893.4,6320
18,2015-08-19,84893.4,6320
19,2015-08-19,84893.4,6320
20,2015-08-19,84893.4,6320
3,2015-08-19,177770.54,11534
4,2015-08-19,177770.54,11534
5,2015-08-19,177770.54,11534
6,2015-08-19,177770.54,11534
7,2015-08-19,177770.54,11534
8,2015-08-19,177770.54,11534
9,2015-08-19,102727.7,7135
1,2015-08-20,180020.8,11680
10,2015-08-20,102440.0,7049
11,2015-08-20,101302.4,6880
12,2015-08-20,101302.4,6880
13,2015-08-20,180020.8,11680
14,2015-08-20,180020.8,11680
15,2015-08-20,180020.8,11680
16,2015-08-20,180020.8,11680
17,2015-08-20,85968.0,6400
18,2015-08-20,85968.0,6400
19,2015-08-20,85968.0,6400
20,2015-08-20,85968.0,6400
3,2015-08-20,180020.8,11680
4,2015-08-20,180020.8,11680
5,2015-08-20,180020.8,11680
6,2015-08-20,180020.8,11680
7,2015-08-20,180020.8,11680
8,2015-08-20,180020.8,11680
9,2015-08-20,104047.0,7224
1,2015-08-21,159768.46,10366
10,2015-08-21,90923.3,6257
11,2015-08-21,89905.88,6106
12,2015-08-21,89905.88,6106
13,2015-08-21,159768.46,10366
14,2015-08-21,159768.46,10366
15,2015-08-21,159768.46,10366
16,2015-08-21,159768.46,10366
17,2015-08-21,76296.6,5680
18,2015-08-21,76296.6,5680
19,2015-08-21,76296.6,5680
20,2015-08-21,76296.6,5680
3,2015-08-21,159768.46,10366
4,2015-08-21,159768.46,10366
5,2015-08-21,159768.46,10366
6,2015-08-21,159768.46,10366
7,2015-08-21,159768.46,10366
8,2015-08-21,159768.46,10366
9,2015-08-21,92352.3,6414
1,2015-08-22,120388.91,7811
10,2015-08-22,68505.55,4715
11,2015-08-22,67745.98,4601
12,2015-08-22,67745.98,4601
13,2015-08-22,120388.91,7811
14,2015-08-22,120388.91,7811
15,2015-08-22,120388.91,7811
16,2015-08-22,120388.91,7811
17,2015-08-22,57491.1,4280
18,2015-08-22,57491.1,4280
19,2015-08-22,57491.1,4280
20,2015-08-22,57491.1,4280
3,2015-08-22,120388.91,7811
4,2015-08-22,120388.91,7811
5,2015-08-22,120388.91,7811
6,2015-08-22,120388.91,7811
7,2015-08-22,120388.91,7811
8,2015-08-22,120388.91,7811
9,2015-08-22,69577.55,4833
1,2015-08-23,114763.26,7446
10,2015-08-23,65306.3,4493
11,2015-08-23,64580.28,4386
12,2015-08-23,64580.28,4386
13,2015-08-23,114763.26,7446
14,2015-08-23,114763.26,7446
15,2015-08-23,114763.26,7446
16,2015-08-23,114763.26,7446
17,2015-08-23,54804.6,4080
18,2015-08-23,54804.6,4080
19,2015-08-23,54804.6,4080
20,2015-08-23,54804.6,4080
3,2015-08-23,114763.26,7446
4,2015-08-23,114763.26,7446
5,2015-08-23,114763.26,7446
6,2015-08-23,114763.26,7446
7,2015-08-23,114763.26,7446
8,2015-08-23,114763.26,7446
9,2015-08-23,66330.3,4606
1,2015-08-24,129389.95,8395
10,2015-08-24,73620.75,5066
11,2015-08-24,72811.1,4945
12,2015-08-24,72811.1,4945
13,2015-08-24,129389.95,8395
14,2015-08-24,129389.95,8395
15,2015-08-24,129389.95,8395
16,2015-08-24,129389.95,8395
17,2015-08-24,61789.5,4600
18,2015-08-24,61789.5,4600
19,2015-08-24,61789.5,4600
20,2015-08-24,61789.5,4600
3,2015-08-24,129389.95,8395
4,2015-08-24,129389.95,8395
5,2015-08-24,129389.95,8395
6,2015-08-24,129389.95,8395
7,2015-08-24,129389.95,8395
8,2015-08-24,129389.95,8395
9,2015-08-24,74769.75,5191
1,2015-08-25,232901.91,15111
10,2015-08-25,132526.55,9120
11,2015-08-25,131059.98,8901
12,2015-08-25,131059.98,8901
13,2015-08-25,232901.91,15111
14,2015-08-25,232901.91,15111
15,2015-08-25,232901.91,15111
16,2015-08-25,232901.91,15111
17,2015-08-25,111221.1,8280
18,2015-08-25,111221.1,8280
19,2015-08-25,111221.1,8280
20,2015-08-25,111221.1,8280
3,2015-08-25,232901.91,15111
4,2015-08-25,232901.91,15111
5,2015-08-25,232901.91,15111
6,2015-08-25,232901.91,15111
7,2015-08-25,232901.91,15111
8,2015-08-25,232901.91,15111
9,2015-08-25,134601.55,9347
1,2015-08-26,190146.97,12337
10,2015-08-26,108209.85,7446
11,2015-08-26,107000.66,7267
12,2015-08-26,107000.66,7267
13,2015-08-26,190146.97,12337
14,2015-08-26,190146.97,12337
15,2015-08-26,190146.97,12337
16,2015-08-26,190146.97,12337
17,2015-08-26,90803.7,6760
18,2015-08-26,90803.7,6760
19,2015-08-26,90803.7,6760
20,2015-08-26,90803.7,6760
3,2015-08-26,190146.97,12337
4,2015-08-26,190146.97,12337
5,2015-08-26,190146.97,12337
6,2015-08-26,190146.97,12337
7,2015-08-26,190146.97,12337
8,2015-08-26,190146.97,12337
9,2015-08-26,109909.85,7632
1,2015-08-27,187896.71,12191
10,2015-08-27,106924.55,7359
11,2015-08-27,105734.38,7181
12,2015-08-27,105734.38,7181
13,2015-08-27,187896.71,12191
14,2015-08-27,187896.71,12191
15,2015-08-27,187896.71,12191
16,2015-08-27,187896.71,12191
17,2015-08-27,89729.1,6680
18,2015-08-27,89729.1,6680
19,2015-08-27,89729.1,6680
20,2015-08-27,89729.1,6680
3,2015-08-27,187896.71,12191
4,2015-08-27,187896.71,12191
5,2015-08-27,187896.71,12191
6,2015-08-27,187896.71,12191
7,2015-08-27,187896.71,12191
8,2015-08-27,187896.71,12191
9,2015-08-27,108602.55,7542
1,2015-08-28,147392.03,9563
10,2015-08-28,83874.15,5771
11,2015-08-28,82941.34,5633
12,2015-08-28,82941.34,5633
13,2015-08-28,147392.03,9563
14,2015-08-28,147392.03,9563
15,2015-08-28,147392.03,9563
16,2015-08-28,147392.03,9563
17,2015-08-28,70386.3,5240
18,2015-08-28,70386.3,5240
19,2015-08-28,70386.3,5240
20,2015-08-28,70386.3,5240
3,2015-08-28,147392.03,9563
4,2015-08-28,147392.03,9563
5,2015-08-28,147392.03,9563
6,2015-08-28,147392.03,9563
7,2015-08-28,147392.03,9563
8,2015-08-28,147392.03,9563
9,2015-08-28,85188.15,5916
1,2015-08-29,112513.0,7300
10,2015-08-29,64027.0,4405
11,2015-08-29,63314.0,4300
12,2015-08-29,63314.0,4300
13,2015-08-29,112513.0,7300
14,2015-08-29,112513.0,7300
15,2015-08-29,112513.0,7300
16,2015-08-29,112513.0,7300
17,2015-08-29,53730.0,4000
18,2015-08-29,53730.0,4000
19,2015-08-29,53730.0,4000
20,2015-08-29,53730.0,4000
3,2015-08-29,112513.0,7300
4,2015-08-29,112513.0,7300
5,2015-08-29,112513.0,7300
6,2015-08-29,112513.0,7300
7,2015-08-29,112513.0,7300
8,2015-08-29,112513.0,7300
9,2015-08-29,65033.0,4514
1,2015-08-30,122639.17,7957
10,2015-08-30,69783.85,4802
11,2015-08-30,69012.26,4687
12,2015-08-30,69012.26,4687
13,2015-08-30,122639.17,7957
14,2015-08-30,122639.17,7957
15,2015-08-30,122639.17,7957
16,2015-08-30,122639.17,7957
17,2015-08-30,58565.7,4360
18,2015-08-30,58565.7,4360
19,2015-08-30,58565.7,4360
20,2015-08-30,58565.7,4360
3,2015-08-30,122639.17,7957
4,2015-08-30,122639.17,7957
5,2015-08-30,122639.17,7957
6,2015-08-30,122639.17,7957
7,2015-08-30,122639.17,7957
8,2015-08-30,122639.17,7957
9,2015-08-30,70874.85,4922
1,2015-08-31,130515.08,8468
10,2015-08-31,74271.4,5112
11,2015-08-31,73444.24,4988
12,2015-08-31,73444.24,4988
13,2015-08-31,130515.08,8468
14,2015-08-31,130515.08,8468
15,2015-08-31,130515.08,8468
16,2015-08-31,130515.08,8468
17,2015-08-31,62326.8,4640
18,2015-08-31,62326.8,4640
19,2015-08-31,62326.8,4640
20,2015-08-31,62326.8,4640
3,2015-08-31,130515.08,8468
4,2015-08-31,130515.08,8468
5,2015-08-31,130515.08,8468
6,2015-08-31,130515.08,8468
7,2015-08-31,130515.08,8468
8,2015-08-31,130515.08,8468
9,2015-08-31,75437.4,5240
1,2015-09-01,217150.09,14089
10,2015-09-01,123560.45,8500
11,2015-09-01,122196.02,8299
12,2015-09-01,122196.02,8299
13,2015-09-01,217150.09,14089
14,2015-09-01,217150.09,14089
15,2015-09-01,217150.09,14089
16,2015-09-01,217150.09,14089
17,2015-09-01,103698.9,7720
18,2015-09-01,103698.9,7720
19,2015-09-01,103698.9,7720
20,2015-09-01,103698.9,7720
3,2015-09-01,217150.09,14089
4,2015-09-01,217150.09,14089
5,2015-09-01,217150.09,14089
6,2015-09-01,217150.09,14089
7,2015-09-01,217150.09,14089
8,2015-09-01,217150.09,14089
9,2015-09-01,125493.45,8713
1,2015-09-02,178895.67,11607
10,2015-09-02,101798.35,7004
11,2015-09-02,100669.26,6837
12,2015-09-02,100669.26,6837
13,2015-09-02,178895.67,11607
14,2015-09-02,178895.67,11607
15,2015-09-02,178895.67,11607
16,2015-09-02,178895.67,11607
17,2015-09-02,85430.7,6360
18,2015-09-02,85430.7,6360
19,2015-09-02,85430.7,6360
20,2015-09-02,85430.7,6360
3,2015-09-02,178895.67,11607
4,2015-09-02,178895.67,11607
5,2015-09-02,178895.67,11607
6,2015-09-02,178895.67,11607
7,2015-09-02,178895.67,11607
8,2015-09-02,178895.67,11607
9,2015-09-02,103394.35,7180
1,2015-09-03,182271.06,11826
10,2015-09-03,103737.3,7139
11,2015-09-03,102568.68,6966
12,2015-09-03,102568.68,6966
13,2015-09-03,182271.06,11826
14,2015-09-03,182271.06,11826
15,2015-09-03,182271.06,11826
16,2015-09-03,182271.06,11826
17,2015-09-03,87042.6,6480
18,2015-09-03,87042.6,6480
19,2015-09-03,87042.6,6480
20,2015-09-03,87042.6,6480
3,2015-09-03,182271.06,11826
4,2015-09-03,182271.06,11826
5,2015-09-03,182271.06,11826
6,2015-09-03,182271.06,11826
